Asteroid_Name,Status,Exclusion_Reason,Taxonomic_Type,Density_Source,Library_Used,RMSE_Fit,Chi2_Reduced,Band_I_Depth,Band_II_Depth,BAR_Approx,Space_Weathering_Slope_S,Space_Weathering_Slope_Err,Grain_Density_gcm3,Grain_Density_Uncertainty,Bulk_Density_gcm3,Bulk_Density_Uncertainty,Macroporosity,Macroporosity_Uncertainty,Macroporosity_Status,Abund_Diopside_HighCa,Err_Diopside_HighCa,P16_Diopside_HighCa,P84_Diopside_HighCa,Abund_Dolomite_Carbonate,Err_Dolomite_Carbonate,P16_Dolomite_Carbonate,P84_Dolomite_Carbonate,Abund_Magnetite_Fe3O4,Err_Magnetite_Fe3O4,P16_Magnetite_Fe3O4,P84_Magnetite_Fe3O4,Abund_Plagioclase_Anorthite,Err_Plagioclase_Anorthite,P16_Plagioclase_Anorthite,P84_Plagioclase_Anorthite,Abund_Clinopyroxene_Augite,Err_Clinopyroxene_Augite,P16_Clinopyroxene_Augite,P84_Clinopyroxene_Augite,Abund_Olivine_Fo90_Mg,Err_Olivine_Fo90_Mg,P16_Olivine_Fo90_Mg,P84_Olivine_Fo90_Mg,Abund_Pigeonite_LowCa,Err_Pigeonite_LowCa,P16_Pigeonite_LowCa,P84_Pigeonite_LowCa,Abund_Orthopyroxene_En86,Err_Orthopyroxene_En86,P16_Orthopyroxene_En86,P84_Orthopyroxene_En86,Abund_Mg_Al_Spinel,Err_Mg_Al_Spinel,P16_Mg_Al_Spinel,P84_Mg_Al_Spinel,Abund_Troilite_FeS,Err_Troilite_FeS,P16_Troilite_FeS,P84_Troilite_FeS,Abund_Olivine_Fa50_Fe,Err_Olivine_Fa50_Fe,P16_Olivine_Fa50_Fe,P84_Olivine_Fa50_Fe,Abund_Iron Powder,Err_Iron Powder,P16_Iron Powder,P84_Iron Powder,Abund_Water_Ice_H2O,Err_Water_Ice_H2O,P16_Water_Ice_H2O,P84_Water_Ice_H2O,Abund_Phyllosilicate_Serpentine,Err_Phyllosilicate_Serpentine,P16_Phyllosilicate_Serpentine,P84_Phyllosilicate_Serpentine,Abund_Carbonaceous_Matrix,Err_Carbonaceous_Matrix,P16_Carbonaceous_Matrix,P84_Carbonaceous_Matrix,Abund_Saponite_Smectite,Err_Saponite_Smectite,P16_Saponite_Smectite,P84_Saponite_Smectite,Abund_Magnesite_Carbonate,Err_Magnesite_Carbonate,P16_Magnesite_Carbonate,P84_Magnesite_Carbonate,Abund_Epsomite_Mg_Sulfate,Err_Epsomite_Mg_Sulfate,P16_Epsomite_Mg_Sulfate,P84_Epsomite_Mg_Sulfate,Abund_Cronstedtite_FePhyllosilicate,Err_Cronstedtite_FePhyllosilicate,P16_Cronstedtite_FePhyllosilicate,P84_Cronstedtite_FePhyllosilicate
142 Polana (A875 BA),Analyzed,None,B,NEOWISE Diameter-Porosity Model,Primitive/Aqueous,0.0006540645059685872,0.8382747775035927,0.05260853246590769,0.0,0.0,-0.0002130912245226669,0.00016481757351869268,2.360207330286089,0.005514218273892176,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20988214263121605,0.0036490671179095296,0.20671916027821205,0.21407321221714423,0.2109566838669902,0.0035998305479533134,0.2074687228401011,0.21480265971396617,0.19664832557330386,0.0034246938831527895,0.19331232222451794,0.20006288707025682,0.2011637498155081,0.0035943669157664795,0.1970344351741396,0.20378976950574262,0.18134909811298183,0.003758252169934552,0.1772313956729921,0.18541532055161125
101 Helena (A868 PA),Excluded,Unphysical bulk density exceeding solid iron limit (Bulk_Density = 12.86 g/cm3 > 8.0 g/cm3),S,SiMDA Substring Match,N/A,,,,,,,,,,12.86,5.19,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3552 Don Quixote (1983 SA),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",D,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753 Cruithne (1986 TO),Analyzed,None,Q,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008859116266464751,1.0209653072823233,0.20879477713973205,0.07166557203660895,0.34323450528002475,-0.0008043916865411908,0.0001788650758222023,4.134422331207309,0.04050758927047236,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0,0.0,0.0,0.14164898409720475,0.00758310164225508,0.1316995295052646,0.14600679158562518,0.17984715492795159,0.010696728552596915,0.16997566127896097,0.19151668079090572,0.0,0.0,0.0,0.0,0.0,0.001038349648088155,0.0,0.0,0.0,0.0,0.0,0.0,0.1464994539002046,0.012468111726808116,0.14488640742521056,0.16551302691400976,0.18994109617131735,0.010966539662162135,0.1674024022547633,0.19126816008370034,0.0,0.02651605008209651,0.0,0.06513800280514404,0.13530558629316927,0.008632041392063576,0.12361047653824286,0.1386574519745658,0.005079770991089555,0.0043655869780395585,0.0,0.009885243735039151,0.20167795361906288,0.0133718273863176,0.17303819021420444,0.2039300259258673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11500 Tomaiyowit (1989 UR),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008469482139102942,0.9086540060899029,0.12787522487792347,0.05300361940389131,0.4144948284899706,-0.000941724776868232,0.00016983904090803032,4.031810013199164,0.022047222193089317,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0009665654651044656,0.0,0.0,0.17800169168273508,0.006480999837830941,0.16702528059979407,0.18031395052405508,0.2139032758258041,0.008122335442829922,0.20381319675346,0.21949310603796077,0.0,0.0,0.0,0.0,0.0,0.0015876974380615277,0.0,0.0,0.0,0.0,0.0,0.0,0.1579385920557717,0.010558176843486968,0.1608216022782534,0.18190381922017124,0.21828801692748545,0.006531025339859474,0.20632352339633786,0.21849914540846627,0.0,0.004633077542112959,0.0,0.0057558385713156485,0.0,0.004575541841753901,0.0,0.0,0.0,0.0028028752080266578,0.0,0.0054448651544535065,0.2318684235082036,0.006280823773802324,0.2197244937345414,0.2321481031260231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 Lick (1949 OA),Analyzed,None,A,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0006974698596974188,0.9435852902194773,0.38189624750029405,0.0,0.0,-0.000836279881741146,0.00014721604984912413,3.9949693760132603,0.021036660807554924,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.03650198129275042,0.01344017089644968,0.0,0.035088893617955585,0.15167189633879016,0.006691182476874712,0.1438866389469545,0.15551009831885113,0.1912076175910196,0.010306653736742772,0.17303352439486697,0.19564614716087655,0.0,0.0,0.0,0.0,0.0,0.0004222728251295019,0.0,0.0,0.0,0.0,0.0,0.0,0.13474191903561955,0.010438484766045192,0.14033729067538703,0.15934053098634893,0.21069768353603582,0.01588547286224715,0.16883578073290217,0.20864070336840823,0.055962990046009645,0.019202565420492538,0.04588567813876788,0.08621711487118316,0.0,0.036767755588409834,0.0,0.09367186479800817,0.0,0.0018474651392900686,0.0,0.0,0.21921591215977482,0.017219882895381823,0.1736539302568587,0.21700486082344533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925 Alphonsina (A920 AA),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0007969903448701573,0.9351055763449775,0.05956762095939072,0.04957056428347717,0.8321729739260716,-0.000945444610247064,0.00018958199888231096,4.040394748545011,0.02413929760783157,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0,0.0,0.0,0.17429569820334986,0.006733741152741697,0.1656860331501914,0.1786690522086296,0.21549522199259605,0.008709125009762628,0.20329723948544823,0.220218621158058,0.0,0.0,0.0,0.0,0.0,0.001439019658658077,0.0,0.0,0.0,0.0,0.0,0.0,0.1587409073474798,0.01064524936600222,0.16091462629625355,0.18146558953375164,0.2185611241547937,0.006851559232763385,0.20627099493258727,0.2194800325990946,0.0,0.003781645945127182,0.0,0.0,0.0,0.007580871049645492,0.0,0.0112171006146568,0.0,0.002488232775927201,0.0,0.0,0.23290704830178052,0.007527227602836098,0.21939072593431855,0.2342006975544261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50 Virginia (A857 TA),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",Ch,SiMDA Substring Match,N/A,,,,,,,,,,4.49,1.35,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 Harmonia (A856 FA),Analyzed,None,S,SiMDA Substring Match,Stony/Metallic,0.0008676786052670131,1.0757913555573724,0.07298172565348138,0.023683351996684587,0.32451071531431847,-0.001012037130402454,0.00023244719544895614,4.220974254209002,0.12498190129084338,3.69,1.04,0.12579424138385442,0.17218672577050087,Valid,0.0,0.00044179222045426903,0.0,0.0,0.0871325461082342,0.040728857027093605,0.0,0.08936630099304535,0.23448159787214476,0.016838703272164444,0.2221920753860571,0.2500184472042905,0.0,0.0,0.0,0.0,0.0,0.001531062594758115,0.0,0.0,0.0,0.0006020782481969569,0.0,0.0,0.1754931080832386,0.022306287007891133,0.15687724042941378,0.20011407308080567,0.24333768138207784,0.02421187882768372,0.23166120140260613,0.28549685827605986,0.0,0.00885776564966824,0.0,0.00881350729874281,0.0,0.0011931141295262436,0.0,0.0,0.0,0.0036560752486133026,0.0,0.006361290011558607,0.2595550665543045,0.02642809328090472,0.24889670600338015,0.30619326241534317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244 Sita (A884 TA),Analyzed,None,Sa,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008052255979485208,1.0739947963039935,0.1371299615027215,0.0,0.0,-0.0009305687675671274,0.00017326908807599193,4.0499609066323625,0.01872076379199242,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.006312876506637155,0.0,0.00808144092881653,0.160146485854511,0.006121630764556466,0.14966869802852095,0.1612802175327287,0.20181973720733623,0.006584360598865687,0.19687430360676375,0.20904725504369584,0.0,0.0,0.0,0.0,0.0,0.0012576011414036643,0.0,0.0,0.0,0.0,0.0,0.0,0.15908088421784528,0.008120964633654004,0.15899223866543527,0.1757512916994463,0.20439026705560154,0.005458401346433207,0.19709160990247077,0.20788412911244425,0.01742131722512027,0.010465068665154004,0.00681035973257938,0.027876965453486464,0.04197493981461707,0.0073062006674140985,0.030933799276117648,0.04488136912131784,0.0,0.0017698656110239203,0.0,0.0,0.21516636862496874,0.005923674736278949,0.2064276216758894,0.2188229504902161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201 Penelope (A879 PA),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",X,SiMDA Substring Match,N/A,,,,,,,,,,3.99,1.97,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 Iris (A847 PA),Analyzed,None,S,SiMDA Substring Match,Stony/Metallic,0.0006285860117613123,0.9970026553541412,0.11254098360655729,0.03907761355722361,0.3472300694815211,-0.001038358726226704,0.00024542020371305304,4.511401611168556,0.13090818962149092,2.14,0.81,0.5256463102947531,0.18848786826757113,Valid,0.0,0.0,0.0,0.0,0.0,0.03932801791642216,0.005529025106973303,0.1042197170219458,0.24347111900666893,0.01612138572654595,0.22154515659337398,0.25024018188035396,0.0,0.0,0.0,0.0,0.0,0.0020457784780033195,0.0,0.0,0.0,0.00042565164654617053,0.0,0.0,0.13666338746828502,0.021730287051041925,0.1585605949014586,0.19580999611136793,0.2982923798162418,0.025156732389756215,0.2261957757760461,0.2779523476760261,0.0,0.01100251495663286,0.0,0.017202901095513895,0.0,0.0022109546992545416,0.0,0.0,0.0,0.0029608294225079075,0.0,0.0,0.3215731137088043,0.02881232075438168,0.2408244806560042,0.29882173898358927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4055 Magellan (1985 DO2),Analyzed,None,V,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.003289498584295363,1.1130938864567304,0.1734439561881025,0.3784015207302245,2.181693320693415,0.0010908110384027692,0.001058411935643802,4.144226226718665,0.19115954017414863,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.09450328890724466,0.04274627876618599,0.02385143422622685,0.1202779320015156,0.0,0.046827566798813114,0.0,0.11048408088990691,0.10776567007441767,0.06728875876721978,0.07684574694651446,0.19136044466766666,0.0,0.000823078532965406,0.0,0.0,0.0,0.004400449001001255,0.0,0.0,0.0,0.0013117786278846462,0.0,0.0,0.17711605092968946,0.1500553959417873,0.12302680251505455,0.3092819592598519,0.1731052448282897,0.033267782214806106,0.1214627078458822,0.1612695668058705,0.08498661359207689,0.04873575674385732,0.016956825665634254,0.12352880647789319,0.17589066270004128,0.031495286424235346,0.12316739227312003,0.17157964061406203,0.008607372089375374,0.024225780968184334,0.0,0.05217076517028794,0.1780250968788649,0.0331710546193795,0.122556577799697,0.1709092042138796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 Massalia (A852 SA),Analyzed,None,S,SiMDA Substring Match,Stony/Metallic,0.0008446586499961784,1.0787219242591986,0.071636838120399,0.0,0.0,-0.000954280643670416,0.0001837732798257374,4.065500372420164,0.024823443127744312,3.71,1.05,0.08744320252233484,0.2034056341907189,Valid,0.0,0.0,0.0,0.0,0.16149426120361915,0.008107872174017067,0.1492716628543156,0.16604533501077579,0.2163077507879202,0.008620098762720603,0.2081919572207145,0.22473762502989592,0.0,0.0,0.0,0.0,0.0,0.0011249806472173065,0.0,0.0,0.0,0.0,0.0,0.0,0.16116720313672606,0.011330420130241348,0.1611670548329064,0.18504869681022473,0.2230814643207683,0.0077270272216953305,0.2099710394147383,0.22625642870907173,0.0,0.0036689159551625563,0.0,0.0,0.0,0.0029971003178932,0.0,0.0,0.0,0.0023844873683955114,0.0,0.0,0.23794932055096624,0.007150076241082385,0.22528553303711318,0.23926622614414994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862 Apollo (1932 HA),Analyzed,None,Q,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0007196322304958458,0.9192417999877319,0.21173388656422498,0.03748442508346239,0.17703555010356023,-0.0007485190865429579,0.00016396924822002445,4.1224373145095194,0.025512636607914845,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0,0.0,0.0,0.1345146881103214,0.006309041315726662,0.1269857535643545,0.13914302170681683,0.16267820393618845,0.009610724087332071,0.1527553070245973,0.17308976194692247,0.0,0.0,0.0,0.0,0.0,0.0010903627999793305,0.0,0.0,0.0,0.0,0.0,0.0,0.13075416933339384,0.011644282090236498,0.12724276873477489,0.14970888300616936,0.17398338337409053,0.005290038387938998,0.16536247465766984,0.17518743748598747,0.0408798175027534,0.007441232694967902,0.036177077526072625,0.05036114863395086,0.1676758921783805,0.006696012651162412,0.15899586550944456,0.17094129611370162,0.007778477112707634,0.004245020725932676,0.0,0.011161268640392852,0.1817353684521642,0.006359580880705997,0.17271015117821872,0.18500940100614802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 Aegle (A868 DA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 2.61 +/- 2.53 g/cm3),T,SiMDA Substring Match,N/A,,,,,,,,,,2.61,2.53,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566 (1996 EN),Analyzed,None,U,NEOWISE Diameter-Porosity Model,Stony/Metallic (Auto-AIC),0.0034439344002125056,1.140712757469961,0.29691876750700275,0.0,0.0,0.0003806731458531984,0.0009428305766273711,4.065068431185281,0.16553190364513112,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.011432900025960466,0.04471212085033673,0.0,0.11061273614017503,0.10503258725444396,0.04758432150755026,0.0,0.11971264261065231,0.12054238257477703,0.053634299661189364,0.10367043792913055,0.17329419588347797,0.0,0.0008986855264191978,0.0,0.0,0.0,0.004446087187765692,0.0,0.005533231893227682,0.0,0.0022344623634891,0.0,0.0,0.1773209939805086,0.12732982357892753,0.12556420730002507,0.31396812092024495,0.16947271977387485,0.034395593999464895,0.11679436235518927,0.16351553649162917,0.05983253077729601,0.052987988113174546,0.022594232403154606,0.12158977762831846,0.16245973032977346,0.037826061495469535,0.11276277724673307,0.1541335472000889,0.01800037360859598,0.023764040338934686,0.016365762566995203,0.061636939323346344,0.1759057816747696,0.037646114911117516,0.11754804807521979,0.1711401700042746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245 Vera (A885 CA),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0007770386516768819,0.9280566869285043,0.16388096876741054,0.0,0.0,-0.0009352299096392052,0.0001854378149265553,4.0413122723864845,0.022493319837646394,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0006809283149759958,0.0,0.0,0.17112906013708262,0.006117362918173185,0.1657547840272317,0.17714655450966818,0.21256904936129223,0.008711715023269123,0.20117353848814948,0.21956096659199148,0.0,0.0,0.0,0.0,0.0,0.0014736262447641014,0.0,0.0,0.0,0.0,0.0,0.0,0.15227527858520604,0.009735741720905425,0.16097617071566866,0.1807478190003246,0.21867020890917707,0.00732849875931804,0.20107432403864225,0.2166868412909876,0.012717541622680665,0.004833363365867108,0.0,0.0008059653197356121,0.0,0.010682297755360863,0.0,0.024485612046584906,0.0,0.0028277846536303385,0.0,0.005536651661141802,0.23263886138456139,0.007420574026868689,0.21458423616235572,0.22959652121073215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4744 Rovereto (1988 RF5),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",D,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 Leda (A856 AA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 7.09 +/- 6.79 g/cm3),Cgh,SiMDA Substring Match,N/A,,,,,,,,,,7.09,6.79,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863 Benkoela (A917 CG),Analyzed,None,A,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0007810649695873161,0.941534657188641,0.3569334646899103,0.041660215132112266,0.11671703343452265,-0.0009575252157325811,0.0001769682156238919,4.012701668431521,0.022207369461247187,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.027580529951338553,0.009536144810335635,0.007499436838831193,0.02805762874003034,0.16918195085216672,0.006515900500138454,0.15756793451261972,0.17095023156909586,0.2079171059866445,0.00830944488827476,0.19757686115856135,0.21228394433520448,0.0,0.0,0.0,0.0,0.0,0.0013215011548934003,0.0,0.0,0.0,0.0,0.0,0.0,0.15384752973338303,0.009155703201208353,0.15662207398335565,0.17476805406724236,0.21457669522256578,0.006094473370869812,0.19928334809327133,0.2117482340370504,0.0,0.011788456684470965,0.0,0.024873575977589636,0.0,0.011548588034579014,0.0,0.023394738787538942,0.0,0.0027459665611258752,0.0,0.005495122425945484,0.2268961882539014,0.005814731195381004,0.21120632883542828,0.22398545678607498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 Hera (A868 RA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 4.78 +/- 2.87 g/cm3),S,SiMDA Substring Match,N/A,,,,,,,,,,4.78,2.87,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26 Proserpina (A853 JA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 1.98 +/- 2.38 g/cm3),S,SiMDA Substring Match,N/A,,,,,,,,,,1.98,2.38,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 Terpsichore (A864 SA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 6.54 +/- 5.62 g/cm3),Cb,SiMDA Substring Match,N/A,,,,,,,,,,6.54,5.62,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542 Schalen (1941 QE),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",D,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288 Glauke (A890 DA),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008186766056869768,0.9122693546461849,0.08291913214990121,0.061187364210090744,0.7379161192796402,-0.0009688565867555602,0.00018762364563055855,4.030955261468178,0.020094066109006957,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.004059987087481813,0.0,0.0,0.17613212921962,0.005946959535204983,0.16640371548990812,0.17735099084492395,0.20740778661703035,0.008722275017436472,0.19972954341194596,0.21713993024833442,0.0,0.0,0.0,0.0,0.0,0.001867898778113592,0.0,0.0,0.0,0.0,0.0,0.0,0.1618935257778523,0.00905509348283206,0.16259940522728003,0.18079511824405753,0.20780224772021477,0.006403853772143521,0.20104128896969098,0.21390140350470385,0.0,0.006413742420803793,0.0,0.00919019296462041,0.026839732575238816,0.01280166217608069,0.0,0.027945969383973826,0.0,0.0021499340313409577,0.0,0.0,0.21992457809004384,0.007755536114259237,0.21278412271165192,0.22828705748043154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 Parthenope (A850 JA),Analyzed,None,Sk,SiMDA Substring Match,Stony/Metallic,0.0008801309937419244,0.8283019727607132,0.09684292405769646,0.0,0.0,-0.0010695819126902094,0.0001943560350347005,4.152467367401211,0.08979134059106424,3.27,0.41,0.21251638828735608,0.10160105603412187,Valid,0.0,0.0,0.0,0.0,0.12039627581613563,0.028004791562633156,0.10516385754097121,0.12226606573045389,0.2314194359384343,0.013116349359537451,0.2170495475075914,0.2404629767593555,0.0,0.0,0.0,0.0,0.0,0.002555214412059488,0.0,0.005220271508039403,0.0,0.0,0.0,0.0,0.16901700121176974,0.016511657320438914,0.17049898017932658,0.19620464051143213,0.2317504669530105,0.017560291379823786,0.21836284219272908,0.23355100554380237,0.0,0.006481319326090842,0.0,0.0064196374817978965,0.0,0.004040535709068932,0.0,0.0,0.0,0.0036249557251369115,0.0,0.0062631181853171035,0.24741682008064972,0.021254361474887185,0.23263666952313164,0.2512038605926995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5159 Burbine (1977 RG),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008697975254542859,1.0864988248652947,0.11041640418294063,0.05211487740548981,0.47198491737826015,-0.0008228775151093318,0.0001512392734536078,4.033561770796466,0.015843671455450486,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0,0.0,0.0,0.1531129423640354,0.0040713283905706435,0.1456297357220314,0.1538700236558903,0.18878216601333625,0.006041770611707211,0.18126299017855632,0.1933422975725585,0.0,0.0,0.0,0.0,0.0,0.0012065141798299301,0.0,0.0,0.0,0.0,0.0,0.0,0.1524801715266881,0.00629759941432082,0.15429122153506733,0.16609074242536592,0.1887812678756638,0.0044592963427999,0.18046996284058783,0.1895233979131445,0.053208904513582476,0.007605069093628673,0.048274015363532326,0.06357328066601753,0.06698658593967093,0.006033383133958936,0.06212252745895392,0.07304945892797632,0.0,0.0016780606785888148,0.0,0.0,0.19664796176702315,0.00519933585449448,0.18761226478135334,0.19819379168380857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5392 Parker (1986 AK),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",Sl,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67 Asia (A861 HA),Excluded,Unphysical bulk density exceeding solid iron limit (Bulk_Density = 8.66 g/cm3 > 8.0 g/cm3),S,SiMDA Substring Match,N/A,,,,,,,,,,8.66,1.32,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 Fides (A855 TB),Analyzed,None,S,SiMDA Substring Match,Stony/Metallic,0.0007723125347839731,0.8868837787852265,0.051039486089582864,0.0,0.0,-0.0010044012504453782,0.00018904701339032004,4.032674123437521,0.01967922008280175,2.62,0.83,0.35030703701724675,0.18614696635573283,Valid,0.0,0.0012674272496167847,0.0,0.0,0.17837216384511312,0.006405390685149742,0.16804316222155935,0.18125664701056887,0.2138261492430682,0.008720691718967506,0.20134123372188603,0.22010871054881395,0.0,0.0,0.0,0.0,0.0,0.0019257056448953,0.0,0.0,0.0,0.0,0.0,0.0,0.15741341191894292,0.009907690427680003,0.16256077273741537,0.180304216803236,0.2180734762000277,0.0067773566525244685,0.2029282988705098,0.21496576101123085,0.0,0.003821671932875837,0.0,0.0,0.0,0.01165119724941136,0.0,0.024091662907842825,0.0,0.0023381032791943523,0.0,0.0,0.23231479879284792,0.0073514083584134485,0.21566036824066004,0.23004945107400449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768 Appenzella (1965 SA),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",C,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
